dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
s_curve,umap,jaccard,2,1.0,0.0,1.0,1055,0.3330550824161375,1.9373549985607166e-05,34425.53987675689,0.004975124378109453,0.3330197435611744,0.3330940033189204,0.33308870576919003,1.999624134047072,593.595,0.0,0.19303681921355392,0.0005822284215277025,,,,
s_curve,umap,jaccard,20,0.7833114650466814,0.0753210756582658,0.687450582196859,1055,0.02637525755418931,2.1005057794132296e-05,36035.90215800025,0.004975124378109453,0.026333632930707365,0.026412858183241943,0.026408485153245544,19.168671937762987,37.43,0.0,0.23536411386726575,0.007579290704199172,,,,
