dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
ag_news,umap,ami,2,0.8898818052672458,0.1229790337944648,0.8092614555704036,1032,-1.5674782646858088e-07,1.062389825892819e-05,83762.2820104877,0.004975124378109453,-1.720775303520971e-05,2.19704330230236e-05,1.6698135536568963e-05,1.925037506391001,1607.91,0.0,0.09450925708603046,0.003170023310250645,,,,
ag_news,umap,ami,4,0.8521782525815501,0.09085205452668081,0.7320259423796853,1032,9.467260481588975e-07,1.5788962932527794e-05,53972.97526741798,0.004975124378109453,-2.9722297494161756e-05,2.9494334669388406e-05,2.6699404783703673e-05,3.230744038777644,303.685,0.0,0.15461965112454065,0.004788663043752385,,,,
