dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
olivetti_faces,umap,jaccard,2,0.9988273702767764,0.0048461454308432,1.0,1090,0.5132666698600782,0.00038556160616903774,1259.3595748323003,0.004975124378109453,0.5125652492515337,0.5140005062180175,0.5138757177610737,1.4714043810738024,64.1,0.0,0.030459646348172477,0.0002567699322505465,,,,
olivetti_faces,umap,jaccard,40,0.6772640408457588,0.053977268938275966,0.6077610422502783,1090,0.012270360973516754,8.614208043361406e-05,7719.730897197492,0.004975124378109453,0.012114567546098007,0.01241026697805792,0.01239867271306069,36.330748290015805,3.35,0.04,0.34747864246507987,0.01446723552493337,,,,
