dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
ag_news,umap,ari,2,0.9228714780786589,0.12886109816725974,0.8776821388683101,1032,1.178112458550301e-06,4.382052266400491e-05,21060.230318162434,0.004975124378109453,-7.191325440015058e-05,9.513473975449642e-05,7.818081442869164e-05,1.925037506391001,1607.91,0.0,0.08806429531305153,0.0028773499295200603,0.08806429531305153,0.0028773499295200603,0.09450925708603046,0.003170023310250645
ag_news,umap,ari,4,0.8698398095373715,0.09128918531136619,0.7531258432529236,1032,-1.415125018333649e-06,4.533062552895632e-05,19188.82024045206,0.004975124378109453,-8.616469130953498e-05,8.643648483428268e-05,7.127117901468016e-05,3.230744038777644,303.685,0.0,0.14071679111422566,0.0097307374458226,0.14071679111422566,0.0097307374458226,0.15461965112454065,0.004788663043752385
