dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
uci_har,umap,jaccard,2,1.0,0.0,1.0,1003,0.3369413039267446,7.2861394820296295e-06,91002.74537820865,0.004975124378109453,0.3369274838033524,0.33695626112108734,0.336954331422012,1.9833259355130481,1816.62,0.0,0.3338950062502775,0.00010939729065313014,,,,
uci_har,umap,jaccard,6,0.9251949738752139,0.0655338883536177,0.805385446470341,1003,0.09467894980597003,7.989538784457967e-06,103950.43399561998,0.004975124378109453,0.09466270499037908,0.09469457616746102,0.09469200811264616,5.769029615250441,410.835,0.0,0.4088977261034894,0.00814323829457836,,,,
