dataset_id,method,metric,k0,hyperparam_name,hyperparam_value,hyperparam_label,tsne_perplexity,umap_n_neighbors,T_value,V_value,null_mean,null_sd,null_q95,z_value,p_value,certified_above_null,source_block,protocol_source,b_used,max_pairs_used,n_points_used,subsample_frac,tau,run_null,random_state,representation_description,label_construction_note,n_raw,n_original,n_used,cap_policy,number_of_classes_retained,min_class_support,median_class_support,max_class_support,rank_T_desc,rank_V_desc,n_hyperparam_settings,missing_hyperparams_json,hyperparam_grid_complete,b_min,b_max,pairs_min,pairs_max,n_points_min,n_points_max,group_protocol_candidate_count,group_protocol_uniform,table_family,n_samples,n_samples_source,requested_cap_inferred,requested_cap_source,n_target_auto,n_target_source,n_target,n_target_mode,n_target_active_source,meets_nominal_target,compute_tier_group,compute_tier,compute_status,protocol_note
ag_news,tsne,ami,4,tsne_perplexity,50.0,perp=50,50.0,,0.951283693798796,0.2538153719933758,1.8516475318577116e-06,1.4878366049945828e-05,2.6245412897974035e-05,63937.252179296105,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,2,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,ami,4,tsne_perplexity,100.0,perp=100,100.0,,0.9143495430769276,0.1413607711155843,4.404871388954757e-07,1.4976821958695054e-05,2.5515493530019497e-05,61050.94292443981,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,4,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,ari,4,tsne_perplexity,5.0,perp=5,5.0,,0.807179460148354,0.1371799128054877,-1.700939102977667e-07,1.3465217743007915e-05,2.2143416561147343e-05,59945.531193612405,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,ari,4,tsne_perplexity,10.0,perp=10,10.0,,0.9561539404621088,0.14020103732115,1.7207290480767778e-06,1.3892572101877469e-05,2.299959691347048e-05,68824.7081045449,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,3,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,ari,4,tsne_perplexity,15.0,perp=15,15.0,,0.8678317072713069,0.1491202186097635,1.1959638655583753e-06,1.4911301529193656e-05,2.6385864332993184e-05,58199.514617042965,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,5,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,ari,4,tsne_perplexity,30.0,perp=30,30.0,,0.9861145629733522,0.2626154843210934,1.371952079242514e-06,1.5509995650645613e-05,2.6525155887430495e-05,63579.20487103589,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,1,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,ari,4,tsne_perplexity,50.0,perp=50,50.0,,0.962125545246751,0.252045332061119,1.2833185739514444e-06,1.4333134019136656e-05,2.3558071422832093e-05,67125.8819350752,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,2,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,ari,4,tsne_perplexity,100.0,perp=100,100.0,,0.9130848318743808,0.1386380517158373,1.6931126413695303e-06,1.8813424252908813e-05,3.114703254123326e-05,48533.59635583428,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,4,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,jaccard,4,tsne_perplexity,5.0,perp=5,5.0,,0.7800499330839112,0.2142974955090539,0.1430677253065482,6.595901729913514e-06,0.1430786583583761,96572.4223707795,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,jaccard,4,tsne_perplexity,10.0,perp=10,10.0,,0.9376904987717564,0.2160451626245596,0.1432561904636547,6.804773593075585e-06,0.1432666124593202,116746.61874371595,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,3,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,jaccard,4,tsne_perplexity,15.0,perp=15,15.0,,0.8302237727413992,0.2222066388295979,0.1457431465499391,7.298431572635633e-06,0.1457554787208149,93784.61925406232,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,5,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,jaccard,4,tsne_perplexity,30.0,perp=30,30.0,,0.9818669029973028,0.2897801854238762,0.1472249903283936,7.588778381409355e-06,0.1472373032833704,109983.6983925604,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,1,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,jaccard,4,tsne_perplexity,50.0,perp=50,50.0,,0.9467067551873284,0.2825250785997816,0.1456640650154735,7.0157633073301995e-06,0.145674968398162,114177.55347232294,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,2,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,tsne,jaccard,4,tsne_perplexity,100.0,perp=100,100.0,,0.8992104888602692,0.2173060476145579,0.1476785371707393,9.203420223036003e-06,0.1476929431992913,81657.89820272013,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,5000.0,label_stratified_subsample,4.0,1250.0,1250.0,1250.0,4,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
ag_news,umap,ami,4,umap_n_neighbors,5.0,n_neighbors=5,,5.0,0.968039869283036,0.0607668275678539,-4.778176551207232e-06,3.845050442358827e-05,5.404880323523968e-05,25176.383560412272,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,1,6,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ami,4,umap_n_neighbors,10.0,n_neighbors=10,,10.0,0.8182792914241179,0.0865036219830534,1.8108452754113977e-06,3.977378770825397e-05,5.6476019597351736e-05,20573.285264682785,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,4,5,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ami,4,umap_n_neighbors,15.0,n_neighbors=15,,15.0,0.6892531068856631,0.1285794894770854,5.841072187328783e-06,4.058578468746264e-05,6.04700574801435e-05,16982.4797308007,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,5,3,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ami,4,umap_n_neighbors,30.0,n_neighbors=30,,30.0,0.9652373629049492,0.1534359218534113,1.5569473448179722e-06,4.134348695967765e-05,7.968246810109151e-05,23346.74399619461,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,2,2,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ami,4,umap_n_neighbors,50.0,n_neighbors=50,,50.0,0.942617900751467,0.1280998017876287,3.754355457957388e-06,4.2014094954341395e-05,7.094756223181359e-05,22435.664683968327,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,3,4,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ami,4,umap_n_neighbors,100.0,n_neighbors=100,,100.0,0.6748399801431195,0.1774206692703025,-2.5731055086102547e-06,4.099922996162649e-05,6.932719077758502e-05,16459.883609527587,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,6,1,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ari,4,umap_n_neighbors,5.0,n_neighbors=5,,5.0,0.9747007178112808,0.0508610298382584,-5.8726572190889945e-05,0.0002619502189609,0.0004262197412492,3721.162930307157,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,2,6,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ari,4,umap_n_neighbors,10.0,n_neighbors=10,,10.0,0.7879101324284036,0.0620151899437756,1.5517826786386832e-05,0.0001718225732149,0.000294355486305,4585.512833729833,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,4,5,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ari,4,umap_n_neighbors,15.0,n_neighbors=15,,15.0,0.6502668419205657,0.1189651874421808,3.1509110227825354e-05,0.0001329260823881,0.0002740464110077,4891.706135680591,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,5,4,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ari,4,umap_n_neighbors,30.0,n_neighbors=30,,30.0,0.9753082466137116,0.1430374782044442,-6.73373838057819e-06,8.39144070041779e-05,0.0001115605246875,11622.735775318455,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,1,2,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ari,4,umap_n_neighbors,50.0,n_neighbors=50,,50.0,0.945263660326926,0.1214466472000709,-1.092392848990534e-05,0.0001155869002044,0.0001756105132129,8178.042516786924,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,3,3,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,ari,4,umap_n_neighbors,100.0,n_neighbors=100,,100.0,0.6201702139487182,0.1627968079796125,5.006903508401565e-06,6.73197799026146e-05,0.0001320061135974,9212.228678441112,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,6,1,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,jaccard,4,umap_n_neighbors,5.0,n_neighbors=5,,5.0,0.9706312098886244,0.2006126427095896,0.2281273048887232,0.0001241379579161,0.2283576675606558,5981.280161717425,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,1,5,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,jaccard,4,umap_n_neighbors,10.0,n_neighbors=10,,10.0,0.783390671350534,0.1924055089083914,0.1847748335193113,8.291176859834655e-05,0.184909287173899,7219.913987495864,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,4,6,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,jaccard,4,umap_n_neighbors,15.0,n_neighbors=15,,15.0,0.6463183814443357,0.2210000089532099,0.1814194941639994,6.379661057243023e-05,0.1815355800782153,7287.203553745579,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,5,4,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,jaccard,4,umap_n_neighbors,30.0,n_neighbors=30,,30.0,0.970083813611586,0.2455860957709935,0.216020165789761,3.9995643495598006e-05,0.2160766007461032,18853.64459518744,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,2,1,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,jaccard,4,umap_n_neighbors,50.0,n_neighbors=50,,50.0,0.9296612835669412,0.2248130131452629,0.1890315639197303,5.574169836782014e-05,0.1891215101787303,13286.816536519073,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,3,3,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
ag_news,umap,jaccard,4,umap_n_neighbors,100.0,n_neighbors=100,,100.0,0.6013681433599136,0.235663015294036,0.1577996385257707,3.282446831887255e-05,0.1578615517615481,13513.349265100253,0.0099009900990099,True,new_only,merged_csv,100,1000,3000,0.8,100,True,123,title+description text -> TF-IDF(max_features=50000) + TruncatedSVD(50),"Original benchmark labels (single-label multiclass), train+test concatenated deterministically",127600.0,127600.0,3000.0,label_stratified_subsample,4.0,750.0,750.0,750.0,6,2,6,[],True,100,100,1000,1000,3000,3000,1,True,fixed_k0,127600.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",False,retry_low,retry_low,uniform_protocol,
cifar10,tsne,ami,10,tsne_perplexity,5.0,perp=5,5.0,,0.8378782161762209,0.439122338582645,3.648588386408789e-07,2.767697818270888e-05,4.406789248194421e-05,30273.458532436332,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ami,10,tsne_perplexity,10.0,perp=10,10.0,,0.9373500044862672,0.4769624458397495,6.398935786043679e-07,2.8454384001605496e-05,4.77527517007148e-05,32942.17736499936,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,3,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ami,10,tsne_perplexity,15.0,perp=15,15.0,,0.956846141935102,0.4806683928435122,1.071127855223813e-06,2.6398590149483688e-05,4.591349650164911e-05,36246.06713423145,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,1,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ami,10,tsne_perplexity,30.0,perp=30,30.0,,0.949720641505852,0.4843546544262752,2.805851643202911e-06,2.6473963789607213e-05,4.664415707046127e-05,35873.65470474188,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,2,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
