dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
olivetti_faces,tsne,ari,2,0.9825570688943476,0.03811454985182093,0.968842031823065,1090,-1.7940795729877255e-05,0.00021037250850698073,4670.6435962732885,0.004975124378109453,-0.00043451850750594504,0.00039661215291871053,0.0003267567546971202,1.9291531123925763,129.55,0.0,0.02992337657701838,0.0007390860614652185,0.02992337657701838,0.0007390860614652185,0.2084864579769458,0.004806983034714721
olivetti_faces,tsne,ari,40,0.7590413485436108,0.04502555694213171,0.6988161856275101,1090,1.5993844742996898e-05,0.0001633750112285026,4645.908508231198,0.004975124378109453,-0.0003182422662010461,0.00030667327171040963,0.00028686676341848846,35.67047070543559,3.045,0.035,0.5138612927613023,0.016432881615964654,0.5138612927613023,0.016432881615964654,0.6656978156934715,0.012358094131857934
