dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
20newsgroups,tsne,ari,500,2,20,0.7282355617214474,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,500,3,2,0.9701999271128078,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,500,3,3,0.9801724916012312,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,500,3,5,0.9537906771869695,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,500,3,8,0.835176276118072,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,500,3,10,0.8048285569922579,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,500,3,15,0.7769502191268913,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,500,3,20,0.7306936102857148,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,0,2,0.9714314485378981,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,0,3,0.9810879938526298,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,0,5,0.9531083805552348,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,0,8,0.8453146313423546,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,0,10,0.8024352815554229,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,0,15,0.7791602004466205,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,0,20,0.7328380653736302,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,1,2,0.9703147939559935,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,1,3,0.9800943064303965,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,1,5,0.9538288210205237,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,1,8,0.8388670363102958,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,1,10,0.7925751550077155,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,1,15,0.7754178558031938,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,1,20,0.726302924635552,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,2,2,0.9699812826521169,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,2,3,0.9806335695122232,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,2,5,0.9527083243088441,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,2,8,0.8386058456521094,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,2,10,0.799125591221279,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,2,15,0.7750322904633763,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,2,20,0.7380746530593687,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,3,2,0.9690392180700692,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,3,3,0.9805406608668567,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,3,5,0.9523873433732895,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,3,8,0.8497784324254277,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,3,10,0.7981591848979848,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,3,15,0.7795595797646325,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,1000,3,20,0.7408321799201323,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,0,2,0.9701928616480404,pair_subsampling_convergence,120,4,5000,0.02,3000,123
