dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
mnist,tsne,ari,2,0.9943426847251509,0.0057257567856159085,0.9851118528528958,1032,-1.5863859362359747e-06,1.2738563356773341e-05,78057.80316525057,0.004975124378109453,-2.4355988093608917e-05,2.2914630551781444e-05,1.986133961164257e-05,1.999189958027251,1961.225,0.0,0.15136783918740038,0.0008341790829497389,0.15136783918740038,0.0008341790829497389,0.3263581175547843,0.0023631941512681095
mnist,tsne,ari,10,0.9868615872159956,0.006373695097576529,0.9788175985709314,1032,7.739812209397788e-07,1.4050412832175748e-05,70237.14000593933,0.004975124378109453,-2.620577603596437e-05,2.716721087111063e-05,2.1587604985887676e-05,9.913101957147358,340.155,0.0,0.7444024192381974,0.004535332897687012,0.7444024192381974,0.004535332897687012,0.7897728664482063,0.003547550068754345
