dataset_id,method,metric,K,T_mean,T_sd_pairs,V_mean,null_mean,null_sd,null_q95,p_value,z_score,pairs_used,source_block,b_used,max_pairs_used,n_points_used,subsample_frac,null_trials,alpha_bh,protocol_source,k_at_max_T,k_at_max_V,k_at_max_Z,max_T,max_V,max_Z,bh_reject,k_bh,is_k_bh,alpha_bh_used,alpha_source,b_min,b_max,pairs_min,pairs_max,n_points_min,n_points_max,precomputed_candidate_count,row_tuple_candidate_count,group_protocol_uniform,table_family,n_samples,requested_cap_inferred,requested_cap_source,n_target_auto,n_target_source,n_target_full,n_target_full_source,n_target,n_target_mode,n_target_active_source,meets_nominal_target,compute_tier_group,compute_tier,compute_status,protocol_note,group_protocol_candidate_count,protocol_candidates_json,T_minus_q95,T_minus_null_mean,validity_present
ag_news,umap,ami,3,0.9398636617038884,0.0607581205120352,0.0924904858858362,1.0210028306472218e-06,1.8955049390536685e-05,3.0502117324195495e-05,0.0099009900990099,49583.7611043253,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.9398331595865641,0.9398626407010577,True
ag_news,umap,ami,4,0.6950315728596121,0.2076225072366531,0.1285794894770854,2.6669484302300914e-06,3.085826449311877e-05,5.284749169874059e-05,0.0099009900990099,22523.266208511817,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.6949787253679134,0.6950289059111819,True
ag_news,umap,ami,5,0.8834047579983355,0.1381083500023172,0.1437038522353814,-2.104378494006797e-06,3.8282081464797206e-05,6.778757567869217e-05,0.0099009900990099,23076.249476904173,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8833369704226568,0.8834068623768295,True
ag_news,umap,ami,6,0.8155306969475912,0.1811230671757731,0.1478630457038711,-3.931608963562994e-06,3.6129375691667635e-05,6.070643910347754e-05,0.0099009900990099,22572.61889926977,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8154699905084877,0.8155346285565548,True
ag_news,umap,ami,8,0.9131604542697306,0.0527531182560915,0.2167056081396667,4.04357944552423e-06,3.7774102202348765e-05,6.162440036889372e-05,0.0099009900990099,24174.13935607729,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.9130988298693616,0.9131564106902851,True
ag_news,umap,ami,10,0.8170599400178876,0.0893748557595349,0.2263215334778455,-6.154433525094459e-06,5.01683602938219e-05,7.805254005496714e-05,0.0099009900990099,16286.48195129535,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8169818874778326,0.8170660944514128,True
ag_news,umap,ami,12,0.8452783631920975,0.0677835686580081,0.2352184819604235,2.4092292280595814e-06,5.019201340768631e-05,9.411768828930764e-05,0.0099009900990099,16840.84571577329,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8451842455038082,0.8452759539628695,True
ag_news,umap,ami,15,0.8330634474141108,0.0457048389495536,0.2448390657633412,1.4866009353319432e-05,6.688228118682913e-05,0.0001044118640215,0.0099009900990099,12455.445098795562,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8329590355500892,0.8330485814047575,True
ag_news,umap,ami,20,0.8492114116234349,0.03791702456843,0.239729576821193,9.084728465180066e-07,7.341984282104082e-05,0.000106358117668,0.0099009900990099,11566.498517580862,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,3,15,3,0.9398636617038884,0.2448390657633412,49583.7611043253,True,20,True,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8491050535057669,0.8492105031505884,True
ag_news,umap,ari,2,0.9228714780786588,0.1288610981672597,0.0880642953130515,1.178112458550301e-06,4.382052266400491e-05,7.818081442869164e-05,0.0049751243781094,21060.23031816243,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.9227932972642301,0.9228702999662002,True
ag_news,umap,ari,3,0.942528814620681,0.0479887547714218,0.1172610008482362,1.4104294254898885e-06,2.5709013570691297e-05,4.327760261714981e-05,0.0049751243781094,36661.360094568256,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.9424855370180639,0.9425274041912556,True
ag_news,umap,ari,4,0.8698398095373715,0.0912891853113661,0.1407167911142256,-1.415125018333649e-06,4.533062552895632e-05,7.127117901468016e-05,0.0049751243781094,19188.82024045206,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.8697685383583568,0.8698412246623899,True
ag_news,umap,ari,5,0.9068786547885442,0.1339270481799814,0.1441949600179249,-5.676284748017306e-06,5.259821547778305e-05,7.413461143872787e-05,0.0049751243781094,17241.731926368317,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.9068045201771056,0.9068843310732922,True
ag_news,umap,ari,6,0.8366595709045287,0.1108735598244715,0.1468452045545944,-3.8825398333183544e-06,5.174075184405206e-05,7.49964760556136e-05,0.0049751243781094,16170.299495571438,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.8365845744284731,0.836663453444362,True
ag_news,umap,ari,8,0.9267166321833836,0.1041595968499029,0.1462423363409587,-2.265704954790901e-06,3.854017045417817e-05,5.65558197484818e-05,0.0049751243781094,24045.53189483551,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.9266600763636351,0.9267188978883384,True
ag_news,umap,ari,10,0.6905378512571044,0.2006087410976396,0.1386187640609842,-2.4163158925747865e-06,3.254887078137747e-05,5.4393713294634024e-05,0.0049751243781094,21215.490768057098,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.6904834575438098,0.690540267572997,True
ag_news,umap,ari,12,0.718386880956002,0.1396577832138101,0.141734009484515,1.414018406841336e-06,2.6595758633424532e-05,4.327885937645749e-05,0.0049751243781094,27011.27938628364,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.7183436020966255,0.7183854669375952,True
ag_news,umap,ari,15,0.7365059551197615,0.1062079763788066,0.1383394786021647,1.2277589995599243e-06,2.546045606853762e-05,4.487637561312913e-05,0.0049751243781094,28927.39726963833,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.7364610787441483,0.7365047273607619,True
ag_news,umap,ari,20,0.7325821065007992,0.0815238591165752,0.1235466129241118,5.7726181328076055e-08,2.035522616211041e-05,3.1716334592311945e-05,0.0049751243781094,35989.87517703241,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,3,6,3,0.942528814620681,0.1468452045545944,36661.360094568256,True,20,True,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.7325503901662069,0.732582048774618,True
ag_news,umap,jaccard,2,0.9341387043667904,0.0931290575755936,0.246661172658908,0.3508030430499749,1.9210100555064547e-05,0.3508367204026181,0.0049751243781094,30366.090986599487,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.5833019839641722,0.5833356613168155,True
ag_news,umap,jaccard,3,0.92947952438029,0.0566455234469903,0.2296622881147102,0.2095502054438453,1.228959088320953e-05,0.2095702071728115,0.0049751243781094,58580.41376463046,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.7199093172074785,0.7199293189364447,True
ag_news,umap,jaccard,4,0.8408373042144897,0.1057885184938044,0.2332785799074157,0.1830177376739048,2.1906532456781384e-05,0.1830528365840056,0.0049751243781094,30028.466067752783,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.657784467630484,0.6578195665405848,True
ag_news,umap,jaccard,5,0.8850132419560094,0.155009938356053,0.2195176602742756,0.14589515208258,2.5743144562682145e-05,0.1459342393754222,0.0049751243781094,28711.258955709392,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.7390790025805872,0.7391180898734294,True
ag_news,umap,jaccard,6,0.7845923999262319,0.135724322524391,0.2103800777845806,0.1249572619575518,2.546547590564401e-05,0.1249960642741713,0.0049751243781094,25903.11449166684,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.6595963356520606,0.65963513796868,True
ag_news,umap,jaccard,8,0.8947850610944605,0.1315283815712623,0.1851271133479822,0.0866274911372548,1.912937060423352e-05,0.0866566828804739,0.0049751243781094,42246.95034024551,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.8081283782139866,0.8081575699572058,True
ag_news,umap,jaccard,10,0.6092910746053323,0.2284219638854287,0.1701141256395329,0.073295332800348,1.6187614296905274e-05,0.0733236033561707,0.0049751243781094,33111.47226354752,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.5359674712491616,0.5359957418049843,True
ag_news,umap,jaccard,12,0.6157737414527816,0.163688308842406,0.158658819897357,0.0588861452773846,1.3253043140705128e-05,0.0589070090786823,0.0049751243781094,42019.601857703434,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.5568667323740993,0.5568875961753971,True
ag_news,umap,jaccard,15,0.623731941731583,0.1325603288043161,0.1449467191660485,0.0476419104090914,1.2702246316972932e-05,0.0476636840894382,0.0049751243781094,45353.397890947155,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,False,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.5760682576421448,0.5760900313224916,True
ag_news,umap,jaccard,20,0.6080783458863456,0.101197606633259,0.1239997687492248,0.0368223970473567,1.0164511582436335e-05,0.0368382033455814,0.0049751243781094,56201.02296170184,1032,new_only,200,2000,5000,0.8,200,0.05,chunk_json_fallback,2,2,3,0.9341387043667904,0.246661172658908,58580.41376463046,True,20,True,0.05,group,200,200,2000,2000,5000,5000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,True,nominal,nominal,uniform_protocol,,1,"[""200|2000|5000""]",0.5712401425407642,0.5712559488389889,True
cifar10,tsne,ami,2,0.9888484992361528,0.0091748279100587,0.3454042136297587,-3.742448151988117e-07,1.9058189888141875e-05,3.2061602382911696e-05,0.0099009900990099,51885.77085677144,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,False,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.9888164376337699,0.9888488734809681,True
cifar10,tsne,ami,3,0.9848010505124392,0.0110970539065682,0.377684650712667,-7.161191753903118e-07,2.209922955636164e-05,3.5050732000300914e-05,0.0099009900990099,44562.71944322704,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.9847659997804389,0.9848017666316146,True
cifar10,tsne,ami,5,0.941562227506056,0.0305529631473154,0.4712554512808523,-7.029731397209933e-07,3.589361983735748e-05,6.060865705559469e-05,0.0099009900990099,26232.0416482272,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.9415016188490004,0.9415629304791957,True
cifar10,tsne,ami,8,0.9402400239363587,0.0398915612952156,0.4613828152496442,1.5810725295754318e-06,3.7940524366974e-05,6.209084923653058e-05,0.0099009900990099,24781.9042712619,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.9401779330871222,0.9402384428638292,True
cifar10,tsne,ami,10,0.887572428969882,0.041955466516588,0.4511822166770216,-5.272503811315635e-06,4.543457616485614e-05,6.50800462419293e-05,0.0099009900990099,19535.291762229288,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.88750734892364,0.8875777014736933,True
cifar10,tsne,ami,15,0.896020547892566,0.0380926732570847,0.4629042973398378,-1.6777728558736946e-05,7.061694863968025e-05,0.0001019940356241,0.0099009900990099,12688.700699786878,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.895918553856942,0.8960373256211248,True
cifar10,tsne,ami,20,0.8112410713369228,0.0301886173936048,0.4572757757767804,5.9467215229819154e-06,8.713273971911405e-05,0.0001347120636952,0.0099009900990099,9310.336473184963,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8111063592732276,0.8112351246153998,True
cifar10,tsne,ami,25,0.8219285327893231,0.0261815599977423,0.4509898536953083,2.7677611283831846e-06,9.493998382180262e-05,0.0001578559593883,0.0099009900990099,8657.319413187455,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8217706768299348,0.8219257650281947,True
cifar10,tsne,ami,30,0.821344570315718,0.0221660165971695,0.4458350305001052,-8.80036322340519e-06,0.0001087134012239,0.000145913647913,0.0099009900990099,7555.21730929169,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,False,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8211986566678049,0.8213533706789413,True
cifar10,tsne,ami,40,0.8122440580596317,0.0178107981556002,0.4335872145946346,-3.935458657643967e-06,0.0001223718379513,0.0002163211080961,0.0099009900990099,6637.540198105124,1000,new_only,100,1000,3000,0.8,100,0.05,chunk_json_fallback,2,5,2,0.9888484992361528,0.4712554512808523,51885.77085677144,True,40,True,0.05,group,100,100,1000,1000,3000,3000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""100|1000|3000""]",0.8120277369515356,0.8122479935182894,True
cifar10,tsne,ari,2,0.995867404690032,0.0036319192310784,0.1593704052157995,-1.5756232582689876e-05,8.677520175464524e-05,0.0001379073119118,0.0196078431372549,11476.587098448354,500,new_only,50,500,2000,0.8,50,0.05,chunk_json_fallback,2,10,5,0.995867404690032,0.4081376087464632,20996.16371559514,False,40,False,0.05,group,50,50,500,500,2000,2000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""50|500|2000""]",0.9957294973781202,0.9958831609226146,True
cifar10,tsne,ari,3,0.9620012894529724,0.0225583513602114,0.2219768688154715,4.468448885617769e-06,6.4708190139245e-05,9.678337422354348e-05,0.0196078431372549,14866.693364997136,500,new_only,50,500,2000,0.8,50,0.05,chunk_json_fallback,2,10,5,0.995867404690032,0.4081376087464632,20996.16371559514,False,40,False,0.05,group,50,50,500,500,2000,2000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""50|500|2000""]",0.9619045060787488,0.9619968210040868,True
cifar10,tsne,ari,5,0.9446293281588356,0.0278037711231188,0.3453938229964736,-6.069996063256062e-06,4.499085694656019e-05,6.491539948131933e-05,0.0196078431372549,20996.16371559514,500,new_only,50,500,2000,0.8,50,0.05,chunk_json_fallback,2,10,5,0.995867404690032,0.4081376087464632,20996.16371559514,False,40,False,0.05,group,50,50,500,500,2000,2000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""50|500|2000""]",0.9445644127593543,0.9446353981548988,True
cifar10,tsne,ari,8,0.9002684781773397,0.0589872569140933,0.3831633640537721,4.659011601766687e-06,5.1412195951075585e-05,9.201273185658242e-05,0.0196078431372549,17510.705436944165,500,new_only,50,500,2000,0.8,50,0.05,chunk_json_fallback,2,10,5,0.995867404690032,0.4081376087464632,20996.16371559514,True,40,False,0.05,group,50,50,500,500,2000,2000,1,1,True,k_sweep,,5000.0,best_budget_inference,5000.0,auto:requested_cap_only,,full:missing_n_samples,5000.0,auto,auto:requested_cap_only,False,retry_low,retry_low,uniform_protocol,,1,"[""50|500|2000""]",0.9001764654454831,0.9002638191657379,True
