dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
s_curve,tsne,ami,2,0.9728112771198151,0.023997931964822222,0.9387018357243431,1055,-6.794346298861459e-07,3.146888186224383e-05,30913.457961835586,0.004975124378109453,-6.014630981335041e-05,6.544215979063496e-05,5.090959889486572e-05,1.9993737420790147,591.935,0.0,0.38591870888973273,0.002132140309361731,,,,
s_curve,tsne,ami,20,0.9100448031288751,0.023072249217288,0.8800621221884197,1055,1.6240392428128015e-05,0.0001679565352615236,5418.238482470776,0.004975124378109453,-0.000277271364075191,0.0003290633165550467,0.00030608267602669166,19.186934145836865,34.125,0.0,0.6171928058091074,0.009392505322124252,,,,
