dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
cifar10,tsne,ari,2,0.9986615027981107,0.001299914825854527,0.9962700345231202,1035,-1.5117398158895923e-06,2.906477661394203e-05,34359.906762843646,0.004975124378109453,-5.739386564895975e-05,5.448250027665256e-05,4.312700272169266e-05,1.9524654338719487,1687.985,0.0,0.16388427896538751,0.0008116984437782623,0.16388427896538751,0.0008116984437782623,0.35762977110169447,0.002732760495250433
cifar10,tsne,ari,10,0.9456780812801433,0.031142909044933942,0.9140087567512961,1035,1.3842704432934445e-06,1.3245327221118981e-05,71397.00523984549,0.004975124378109453,-2.3629178776674176e-05,2.879063019330666e-05,2.294027015406839e-05,9.866599354251305,318.99,0.0,0.3752218183066858,0.004490759842497386,0.3752218183066858,0.004490759842497386,0.4843546544262752,0.0037256019661941818
