dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
20newsgroups,tsne,ami,500,3,20,0.850262551539493,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,0,2,0.947043601305867,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,0,3,0.9670886905126086,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,0,5,0.9421824454305636,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,0,8,0.8888790635688802,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,0,10,0.8593274683970681,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,0,15,0.8614794056093482,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,0,20,0.8513865349896167,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,1,2,0.945116024428387,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,1,3,0.9655351428895436,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,1,5,0.94287560078314,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,1,8,0.8850272139908644,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,1,10,0.85381784259347,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,1,15,0.8593679275402277,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,1,20,0.8479738923886864,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,2,2,0.9449355662608808,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,2,3,0.966370679640342,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,2,5,0.94151528494478,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,2,8,0.8850976302584169,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,2,10,0.8575879596679242,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,2,15,0.8592986249303576,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,2,20,0.8530708251115808,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,3,2,0.9430807214932456,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,3,3,0.966244470148103,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,3,5,0.9412759940956836,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,3,8,0.8915829055726423,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,3,10,0.8568276210173635,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,3,15,0.8613671036488828,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,1000,3,20,0.8557731961172743,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,2000,0,2,0.9452082170914218,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ami,2000,0,3,0.9664195157659417,pair_subsampling_convergence,120,4,5000,0.02,3000,123
