dataset_id,method,metric,K,score
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9665062756789878
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663167078560444
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662570883457255
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662236815009656
olivetti_faces,tsne,ami,2,0.9194331839588302
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940866118281257
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9410144627446655
olivetti_faces,tsne,ami,2,0.9406438257408806
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9405248207425033
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.7926389445782002
olivetti_faces,tsne,ami,2,0.9660599994097966
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9659880762930201
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9661509313586784
olivetti_faces,tsne,ami,2,0.7420342709091974
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663167078560444
olivetti_faces,tsne,ami,2,0.9406438257408807
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.941321615858359
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.7389431847392266
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9406438257408806
olivetti_faces,tsne,ami,2,0.9660599994097966
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9403625168446246
olivetti_faces,tsne,ami,2,0.9398609232678422
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9666835412216896
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9408255446580971
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9402461721365107
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9410144627446655
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.966568273256593
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9669042298828373
olivetti_faces,tsne,ami,2,0.7773292170083099
olivetti_faces,tsne,ami,2,0.9669317024731138
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9403862374941077
olivetti_faces,tsne,ami,2,0.9667368873560415
olivetti_faces,tsne,ami,2,0.940866118281257
olivetti_faces,tsne,ami,2,0.9662236815009656
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663814112605603
olivetti_faces,tsne,ami,2,0.940825544658097
olivetti_faces,tsne,ami,2,0.9400006144205534
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940797641789569
olivetti_faces,tsne,ami,2,0.96598807629302
olivetti_faces,tsne,ami,2,0.9184865865727873
olivetti_faces,tsne,ami,2,0.966441314836662
olivetti_faces,tsne,ami,2,0.940897304847271
olivetti_faces,tsne,ami,2,0.7480043585431505
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940246172136511
olivetti_faces,tsne,ami,2,0.9399972125852685
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9178941226007775
olivetti_faces,tsne,ami,2,0.9414948500863113
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9661287778766717
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9397259782393284
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9388475745094228
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9409695542214073
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9657529241155834
olivetti_faces,tsne,ami,2,0.9666015425975423
olivetti_faces,tsne,ami,2,0.9666835412216896
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662286174632742
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9666015425975423
olivetti_faces,tsne,ami,2,0.9660599994097966
olivetti_faces,tsne,ami,2,0.9662111753900531
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9671228891775834
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9668263058281776
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9666515187666983
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940124431962657
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9405248207425033
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662570883457257
olivetti_faces,tsne,ami,2,0.9408661182812569
olivetti_faces,tsne,ami,2,0.9665875621775258
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9664589559332949
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9170068384282019
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.965834592898689
olivetti_faces,tsne,ami,2,0.940124431962657
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9405039247151821
olivetti_faces,tsne,ami,2,0.9399972125852685
olivetti_faces,tsne,ami,2,0.9659140324474776
olivetti_faces,tsne,ami,2,0.9667101764971848
olivetti_faces,tsne,ami,2,0.966441314836662
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9417330558921392
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9191028637676947
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663816139466238
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662776332695142
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9403625168446246
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.8220891438670143
olivetti_faces,tsne,ami,2,0.96674756264603
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.7507370020839131
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940538527901147
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9666503228296877
olivetti_faces,tsne,ami,2,0.9663410544582769
olivetti_faces,tsne,ami,2,0.9657529241155834
olivetti_faces,tsne,ami,2,0.9409225094236133
olivetti_faces,tsne,ami,2,0.9664241116076485
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663023267877013
olivetti_faces,tsne,ami,2,0.9661287778766717
olivetti_faces,tsne,ami,2,0.9664014818361772
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9405248207425033
olivetti_faces,tsne,ami,2,0.9409225094236132
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9373665692523858
olivetti_faces,tsne,ami,2,0.9404004707226485
olivetti_faces,tsne,ami,2,0.9400006144205536
olivetti_faces,tsne,ami,2,0.9664241116076484
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9177281928469196
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9410547443401514
olivetti_faces,tsne,ami,2,0.9418721640997988
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9413540850345249
olivetti_faces,tsne,ami,2,0.9419349948163266
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9178629996045823
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940825544658097
olivetti_faces,tsne,ami,2,0.9398609232678422
olivetti_faces,tsne,ami,2,0.966537128564687
olivetti_faces,tsne,ami,2,0.9403862374941077
olivetti_faces,tsne,ami,2,0.9663599133095729
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663599133095729
olivetti_faces,tsne,ami,2,0.966543614011001
olivetti_faces,tsne,ami,2,0.966441314836662
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.897570898351498
olivetti_faces,tsne,ami,2,0.9665321206721325
olivetti_faces,tsne,ami,2,0.940263180325004
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9422807396307991
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9661287778766717
olivetti_faces,tsne,ami,2,0.9665989976089582
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662286174632742
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.7486822192939737
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9178941226007775
olivetti_faces,tsne,ami,2,0.9662926934392152
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9664589559332949
olivetti_faces,tsne,ami,2,0.9664014818361772
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9659140324474774
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9664241116076484
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.966141635509568
olivetti_faces,tsne,ami,2,0.9417330558921392
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.918792373152718
olivetti_faces,tsne,ami,2,0.9404735454154439
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.966441314836662
olivetti_faces,tsne,ami,2,0.940897304847271
olivetti_faces,tsne,ami,2,0.9669813485798391
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9669317024731138
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9402687814163909
olivetti_faces,tsne,ami,2,0.9171840836901429
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9402461721365107
olivetti_faces,tsne,ami,2,0.9659931158281126
olivetti_faces,tsne,ami,2,0.9400006144205534
olivetti_faces,tsne,ami,2,0.9659129584030957
olivetti_faces,tsne,ami,2,0.9664853315489736
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9195804240091581
olivetti_faces,tsne,ami,2,0.966441314836662
olivetti_faces,tsne,ami,2,0.9411467791839351
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9659129584030957
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663599133095729
olivetti_faces,tsne,ami,2,0.8086769927772284
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9660599994097966
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662224063618567
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9665218530016005
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9408255446580971
olivetti_faces,tsne,ami,2,0.9662282051882847
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9408661182812569
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9410144627446655
olivetti_faces,tsne,ami,2,0.8784619328316587
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9406438257408807
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9185816783829027
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9666273487831334
olivetti_faces,tsne,ami,2,0.8963906755837211
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.96598807629302
olivetti_faces,tsne,ami,2,0.9411723685284422
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9668118071683829
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9411723685284421
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9419165550544005
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9406163218899432
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9665062756789878
olivetti_faces,tsne,ami,2,0.748455417666971
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9188587844710555
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662111753900531
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9660599994097966
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9183489576291245
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9413066197538215
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9655433414136461
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663599133095729
olivetti_faces,tsne,ami,2,0.9663023267877013
olivetti_faces,tsne,ami,2,0.9417719001170757
olivetti_faces,tsne,ami,2,0.9660599994097966
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.807432215536909
olivetti_faces,tsne,ami,2,0.9662111753900532
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9401353917657407
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663599133095729
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662111753900532
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.8094322435743772
olivetti_faces,tsne,ami,2,0.9668726778179515
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9405248207425033
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663023267877013
olivetti_faces,tsne,ami,2,0.9410547443401514
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9189695537273168
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.7366452543099539
olivetti_faces,tsne,ami,2,0.811609718227277
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.96674756264603
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662570883457257
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9661490039369336
olivetti_faces,tsne,ami,2,0.9661944591969253
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.917959681780777
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9661944591969254
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9410072009286742
olivetti_faces,tsne,ami,2,0.9405039247151821
olivetti_faces,tsne,ami,2,0.9661490039369336
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9660689658009555
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940263180325004
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9664853315489736
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662570883457257
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940797641789569
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9171840836901429
olivetti_faces,tsne,ami,2,0.9666679862400613
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9411467791839353
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9401346689156048
olivetti_faces,tsne,ami,2,0.9666015425975423
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9662926934392152
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.720121935517989
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9402461721365107
olivetti_faces,tsne,ami,2,0.9663733471891495
olivetti_faces,tsne,ami,2,0.96598807629302
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.918679986971341
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9666503228296877
olivetti_faces,tsne,ami,2,0.8967928713785791
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9184198951603327
olivetti_faces,tsne,ami,2,0.7243306409792672
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9404053026242292
olivetti_faces,tsne,ami,2,0.8185893975910258
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940263180325004
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9656678934547815
olivetti_faces,tsne,ami,2,0.9661944591969253
olivetti_faces,tsne,ami,2,0.9402631803250038
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940246172136511
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9406799503116857
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9404735454154438
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9659129584030957
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9410320009627661
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940757566174689
olivetti_faces,tsne,ami,2,0.9663410544582769
olivetti_faces,tsne,ami,2,0.9664531514468754
olivetti_faces,tsne,ami,2,0.9661287778766716
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.966849877616221
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.8981759769202358
olivetti_faces,tsne,ami,2,0.7378788635781505
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.917191471948514
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.966141635509568
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9418229910478698
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9407754645626167
olivetti_faces,tsne,ami,2,0.9398478547527975
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9666803980706565
olivetti_faces,tsne,ami,2,0.7767280270717276
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9666503228296877
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9661944591969254
olivetti_faces,tsne,ami,2,0.9413540850345249
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9663733578989638
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.7253201469366825
olivetti_faces,tsne,ami,2,0.9663410544582769
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.9410072009286742
olivetti_faces,tsne,ami,2,0.9666515187666985
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,0.940797641789569
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
olivetti_faces,tsne,ami,2,1.0
