dataset_id,method,metric,k,rep_mean,rep_std,q10,pairs_used,null_mu0,null_sigma0,z_score,p_value,null_q025,null_q975,null_q95,k_eff_mean,min_size_mean,n_small_2_mean,metric_vs_gt_mean,metric_vs_gt_std,ari_vs_gt_mean,ari_vs_gt_std,ami_vs_gt_mean,ami_vs_gt_std
mnist,umap,ari,2,0.9962416061511805,0.003244946053280893,0.9912842224755193,1032,-2.819745049856431e-06,2.5969426981922128e-05,38362.20285452341,0.004975124378109453,-5.442108302938106e-05,5.255579657029726e-05,4.4037755939510646e-05,1.960321191813894,1715.515,0.0,0.17168409599870763,0.000871753693004779,0.17168409599870763,0.000871753693004779,0.3821773489009189,0.0028627879520619903
mnist,umap,ari,10,0.9861699436163566,0.03013846681449521,0.9825740945640273,1032,-5.422493397510852e-07,1.941839430558328e-05,50785.37753155766,0.004975124378109453,-3.847179800516513e-05,3.8533928370147845e-05,3.364826543286877e-05,9.061102590703644,213.71,0.0,0.7228493531701307,0.008173087445541995,0.7228493531701307,0.008173087445541995,0.7988544058205378,0.003994685702212516
