dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
olivetti_faces,umap,ari,1000,1,3,0.9976129651851222,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,1,5,0.7796210280244434,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,1,8,0.811053664385477,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,1,10,0.7610830606724548,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,1,15,0.8164476873083008,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,1,20,0.780796922098861,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,2,2,0.9988025581203619,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,2,3,0.9973254409781462,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,2,5,0.7668215654190609,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,2,8,0.8032614840184582,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,2,10,0.7675275678570951,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,2,15,0.8090690320274644,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,2,20,0.7797731268645841,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,3,2,0.9988019366174217,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,3,3,0.9974634889558865,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,3,5,0.7474783791334919,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,3,8,0.8071464890990405,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,3,10,0.7631657270411477,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,3,15,0.8157486663812127,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,1000,3,20,0.7840592019822007,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,0,2,0.998738075107242,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,0,3,0.9973704100633434,pair_subsampling_convergence,120,4,5000,0.02,3000,123
